stop_id,stop_name,latitude,longitude
5041248110,OCP,37.13472261,6.258459697
5041264276,Rsidence Nadia,37.15580218,6.260889649
5041264277,Rsidence Nadia,37.1559617,6.260647767
5041488121,Rsidence Elmouahidin,37.17221334,6.347863239
5041488122,Rsidence Elmouahidin,37.17237363,6.34777021
5041491374,Mosque Elkaoutar,37.15564028,6.305136965
5041491375,Mosque Elkaoutar,37.1555948,6.30496472
5041493339,Derb Kabir,37.15594152,6.303528478
5041498324,Pharmacie Andalouss,37.13583189,6.296829188
5041500474,Caf Autrement,37.11768355,6.309766644
5041500475,Caf Autrement,37.11790335,6.309855226
5041510821,Bloc Cit Djemaa,37.12939642,6.320148929
5041512632,Caf Latino,37.11758403,6.313052663
5041514238,Jardin Bordeaux,37.18524834,6.269565651
5041526772,Orphelinat in Choc,37.13081112,6.304723504
5041543036,Garage Allal  ,37.16111407,6.299891862
5041543037,Garage Allal  ,37.16097799,6.299613073
5041546508,Grande Poste,37.17843907,6.282584418
5041553746,Hassan II,37.16709738,6.277206182
5041570432,Mati Ben Saleh,37.15628767,6.291449397
5041570433,Rgie de Tabac,37.15971041,6.289900005
5041942445,Hpital 20 aout,37.15774728,6.282935697
5041943656,Cafe Challoukh,37.1397257,6.338478815
5041943657,Cafe Challoukh,37.13999612,6.338401512
5041945820,Lyce Alidrissi,37.13938195,6.313443319
5041972236,Carr. Benmsick,37.14024207,6.318684593
5041978445,RTM in Choc,37.11963769,6.315591631
5041983744,Lyce Ibn Tofail,37.16955676,6.262435238
5041984530,IPUT,37.14208173,6.298842964
5041989936,Zone Urbaine 16 Ben Msick,37.13660947,6.311045481
5041994387,Drijat,37.11780122,6.321590658
5041998494,Hay Tissir,37.1565861,6.318760828
5041998495,Hay Tissir,37.1569389,6.318616177
5045832751,Watania Assurance,37.13223241,6.328372456
5045854785,Fiat Abdelmoumen,37.1550461,6.275497624
5045854786,Fiat Abdelmoumen,37.15498487,6.275179267
5046150621,Clinique Abdelmoumen,37.15332741,6.275436313
5047379636,Mosque Hay Farah,37.15535504,6.310290975
5047379637,Mosque Hay Farah,37.15568057,6.310227494
5047422419,Gare Routire,37.15882623,6.308768259
5047422420,Gare Routire,37.15876232,6.308660142
5050753023,ISTL,37.19314846,6.346469336
5050753024,BMCE Tariq,37.1955924,6.375234285
5050753025,Richbond (MI),37.19198556,6.348537075
5050753026,Richbond (MI),37.19182024,6.348745144
5050753029,Centre Qods,37.19961238,6.376101718
5050753035,Tribunal in Sba,37.18716979,6.363127571
5050753040,Hammam Bab Salam,37.18781168,6.35860823
5050753043,Caf Brochette,37.21370451,6.367123764
5050753047,Plage Raha,37.20823045,6.351338166
5050753048,Mosque Elwahda,37.1973303,6.349367824
5050753057,Beaulieu,37.19274374,6.35598867
5050753061,March Vert,37.19367765,6.355915532
5050753064,Zoo,37.19260676,6.364537869
5050753065,Gare d'Ain Seba,37.19653072,6.369378553
5050753066,Piscine Oceanic,37.20930616,6.358120648
5050753067,Restaurant Tizi Oussli,37.1946631,6.356514666
5050753071,Pharmacie Des Parcs,37.20050096,6.353484698
5050753072,Angle Eucaliptus/Plage,37.20299142,6.355499678
5050753074,Rsidence Ain Sba,37.19609944,6.357776785
5050753077,Somaver,37.2042425,6.357433071
5051125360,Beaulieu,37.19255503,6.355984375
5051218888,Gare d'Ain Seba,37.19631665,6.369602937
5051314780,Tariq,37.19717236,6.378156037
5051329578,Bernoussi,37.20336209,6.388754864
5051788512,Arrondissement Police Qods,37.20601407,6.393769077
5051801913,Protection Civile (Qods),37.21256672,6.402857712
5051801914,Protection Civile (Qods),37.21278185,6.402673446
5051842457,Centre Bus Bernoussi,37.20757002,6.39606637
5051842458,Centre Bus Bernoussi,37.20778652,6.395990193
5051842459,Association Bayti,37.20982991,6.398854027
5051842460,Association Bayti,37.20960564,6.398929394
5051842462,Africana,37.21097808,6.403390997
5051842463,Africana,37.21092351,6.403292325
5051859611,Maison Aliman,37.21220828,6.410139294
5051894521,Fiori,37.19440522,6.366735773
5051894522,Fiori,37.19421231,6.366888303
5051902913,Centre Qods,37.19943565,6.376198628
5051902914,Ingelec Route de Rabat,37.19847803,6.374330105
5051902915,Ingelec Route de Rabat,37.19861093,6.374247096
5051905623,cole El Jazira,37.19862266,6.360649679
5051912041,Hammam Bab Salam,37.18766573,6.35873373
5051917110,Rsidence Al Fadl,37.18657023,6.361133424
5051917111,Rsidence Al Fadl,37.18680558,6.360992823
5054907708,Mosque El Fath,37.12423519,6.226445082
5054907709,Pharmacie Riad Oulfa,37.13714449,6.209207711
5054907712,Caf El Qods,37.13785156,6.221006241
5054907713,cole Elbennay,37.1347759,6.224236889
5054907716,Collge Moulouya,37.13968276,6.216561699
5054907718,cole Elibrahimi,37.13740553,6.223817358
5054907924,OFPPT Essafa,37.13282159,6.214125253
5054907927,Attijari Dra,37.14081413,6.220700869
5054907928,Lyce Fechtali,37.1400394,6.226273182
5054907930,Mosque Riad Oulfa,37.13878253,6.211319558
5054907932,Spcial Aluminium,37.12301909,6.221038637
5054907933,cole Al Ajial,37.13888661,6.223853668
5054943343,Collge Ibn Abbad,37.12552926,6.219811948
5054952750,Hay Zoubir,37.11991399,6.222914372
5054955944,Collge Ibn Abbad,37.12548904,6.219578355
5054958834,Rond Point Chahdia,37.12678829,6.224622854
5054959427,Pharmacie Al Atfal,37.13288832,6.216186135
5054959428,Pharmacie Al Atfal,37.13294662,6.216350307
5054965044,Commissariat Riad Oulfa,37.1401689,6.213054487
5054965045,Hpital Hay Hassani,37.14022158,6.218381738
5054965046,Hpital Hay Hassani,37.1401005,6.218584842
5054966005,Ancien Terminus L020,37.1378352,6.214896419
5054971299,Pharmacie Tam,37.13339446,6.227356155
5054971300,Pharmacie Tam,37.13352304,6.227316074
5054971301,Oulfa,37.13181484,6.221370798
5054971302,Oulfa,37.13173954,6.221170072
5054978220,Lyce Fechtali,37.13982801,6.226420162
5054979621,cole Al Ajial,37.13861012,6.223947621
5054981418,OFPPT Essafa,37.13299085,6.213977987
5054981419,Wafa Cash,37.13054138,6.208909528
5054981420,Wafa Cash,37.13033531,6.209048708
5056338579,PTT Chouhada,37.17235961,6.329607929
5056338580,Kissariat Hay Mohammadi,37.17081193,6.333730474
5056374531,Casa Voyageurs,37.17466889,6.305874356
5056374532,Caserne in Borja,37.17247014,6.307361521
5056374533,Caserne in Borja,37.17225351,6.307334858
5056384741,cole Le Nid,37.17189685,6.311884332
5056454215,Atlas Copco,37.17433604,6.324314816
5056454216,Atlas Copco,37.17439256,6.32447313
5056516713,Rsidence Alassil (OU),37.18260246,6.334068738
5056545807,Foum Lahcen,37.17793122,6.328521914
5056631313,Acima Ibn Tachfine,37.16991828,6.324937194
5056651148,Comanav,37.18264332,6.296423948
5056651149,Comanav,37.18234727,6.296305156
5056675767,Acima (Zola),37.18094094,6.303136811
5061089713,M'salla Ain Chok,37.12838781,6.299973555
5062176974,Pst. Pointage,37.19976047,6.385549357
5064503732,PTT Bir Anzarane,37.16422995,6.265296214
5064503733,PTT Bir Anzarane,37.16408185,6.265040199
5064895972,Stade Hay Hassani,37.1536961,6.225033974
5064895977,ISTA Afghanistan,37.15117441,6.223069744
5064895978,Hay El Baraka,37.15028332,6.22134994
5066683071,Sidi Al Khadir,37.15175033,6.221518
5066690255,Police Boutaleb,37.15649577,6.220823119
5066690256,Police Boutaleb,37.1563332,6.220946142
5066693592,Derb Jamila,37.15399355,6.220928694
5066751004,ISTA Hay Hassani,37.14990116,6.221097169
5066763135,Angle Sidi Al Khadir/Boutaleb,37.15455042,6.217950686
5067627500,Gare Ennassim,37.09528618,6.245994277
5067627667,Commissariat Nassim,37.09938453,6.246143302
5067639206,Centre Cul. Socio.,37.10457231,6.25327916
5067639207,Centre Cul. Socio.,37.10449588,6.253439728
5067646302,SGS,37.21405321,6.385780711
5067646303,Attacha,37.21631764,6.387062832
5067646304,Attacha,37.21646936,6.386931857
5071716914,Sad Lkhir,37.14769441,6.222339349
5071716915,Sad Lkhir,37.14767177,6.222128519
5071733359,Cit Police Ibn Sina,37.14854265,6.224525048
5071754638,Caf Tafoukt,37.15343017,6.227034883
5071797269,Hay Hassani T2,37.15258466,6.223440043
5071835899,Caf Casa Paris,37.12961319,6.217663379
5071930367,Lyce Lyautey,37.18164254,6.269151954
5071930368,Lyce Lyautey,37.18144514,6.269203194
5071944277,Pharmacie Bordeaux,37.18403168,6.271631569
5071967697,Rsidence Shemsi,37.1779847,6.264572902
5071967698,Rsidence Shemsi,37.17821667,6.264755102
5072052641,Lydec 6 Nov,37.13359765,6.311728544
5072117148,Institut Sainte Dominique,37.15939789,6.242736996
5072118123,cole La Prairie,37.16172684,6.24681599
5072134354,cole Superior Psy.,37.15728689,6.239626763
5072143739,cole Superior Psy.,37.15742316,6.239547584
5072143744,Handassa,37.1563951,6.238039874
5072169250,Marjane Hay Hassani,37.14798515,6.228403009
5072231850,Complexe Mohammed V,37.16833849,6.253283137
5072298318,Terminus Maarif,37.16712656,6.261733395
5073124816,Lissasfa,37.1098814,6.230930467
5073198564,4me Arrondissement,37.13924947,6.324850946
5073291775,Lalla Assma 1,37.16313214,6.353610287
5073349604,Lalla Assma 2,37.16352814,6.352882108
5073557202,Groupe 3 - Sidi Moumen Jdid,37.16298018,6.349420494
5074848661,Taxi El Jadida,37.16265821,6.265141646
5074848663,Rsidence El Hossaini,37.16145108,6.263728341
5074894941,Cit Plateau,37.15126452,6.265405779
5074972706,Ligue Arabe,37.17256358,6.279526034
5074972707,Ligue Arabe,37.17262274,6.279321509
5075406434,Pharmacie Taha,37.15998914,6.331468558
5075406435,Pharmacie Taha,37.16017965,6.331730588
5075925093,Angle Anfa/Zerktouni,37.17676241,6.265286117
5075925094,Angle Anfa/Zerktouni,37.17686205,6.265559348
5075925099,Lyce Chaouki,37.17018195,6.272335249
5075925100,Twin Centre,37.17270972,6.268945006
5075925101,Twin Centre,37.17253543,6.268780513
5076008585,Souk Bourgogne,37.18578973,6.259454684
5076039070,Restaurant Nid d'Hirondelles,37.18446895,6.263242636
5076830783,Terminus T1 Sidi Moumen,37.17577218,6.392876156
5076830784,Terminus T1 Sidi Moumen,37.17577986,6.392625425
5078277366,Caf Azhar,37.12251393,6.218000129
5078277368,Dir. Tch. R. Casa,37.11989127,6.215656772
5078277369,Farah Salam,37.11848583,6.213176382
5078610856,Ecole De Sidi Abderrahmane,37.15397716,6.20618697
5078621729,Rond Point Morocco Mall,37.15299925,6.205797545
5078644053,cole Sidi Abderrahmane,37.15826951,6.205135303
5079001821,Pharmacie Fedan Lkhir,37.21216028,6.402466429
5079001822,Pharmacie Fedan Lkhir,37.21222408,6.402566821
5079281467,Tariq Bno Zyad,37.15974701,6.275688779
5079316605,Pasteur,37.15785294,6.276618199
5079338779,Sel Blanc,37.14595351,6.291028894
5079414939,Souk Bourgogne,37.18555218,6.259522299
5079520279,Mosque de Lissasfa - Route d'El Jadida,37.11298043,6.235584697
5079520280,Mosque de Lissasfa - Route d'El Jadida,37.11314934,6.235430216
5079522929,Mosque de Lissasfa - AT,37.11338087,6.234762085
5079739997,Les Arnes,37.17539575,6.263202775
5079740007,Lyce Wallada,37.17376012,6.259736409
5079740008,Lyce Wallada,37.17340372,6.259603527
5079778947,Clinique Romandie,37.16755812,6.251874154
5079781620,OFPPT Anfa,37.16885798,6.252272689
5079786057,Lyce Ziriab,37.16554987,6.250780111
5079791361,Ptisserie La Pense,37.16378611,6.248930118
5079875650,Oued Al Makhazine,37.18054012,6.276947783
5079907787,Jamila,37.12267907,6.318837818
5081003940,Tribunal,37.13635589,6.237611689
5081003941,Tribunal,37.13636385,6.237756528
5081003949,Polyclinique CNSS Rabia,37.1495454,6.236907891
5081003950,Polyclinique CNSS Rabia,37.14975011,6.2366221
5081042622,Carr. Schneider,37.14634098,6.236307012
5081100556,Rsidences Firdaouss,37.14024913,6.236126363
5081137002,Groupe Scolaire La Fourmilire,37.16465504,6.238432894
5081142967,Royal Golf Anfa,37.16786331,6.245608513
5081158298,Clinique Ben Souda,37.1708153,6.250545716
5081183100,Messagerie CTM,37.15097344,6.248456922
5081248081,Clinique Sara,37.15313958,6.237115285
5081248085,Clinique Sara,37.15291324,6.237107336
5081378555,Pharmacie Carnot,37.17992809,6.314835487
5081426299,glise  Zerktouni,37.16771709,6.284561185
5081426300,glise  Zerktouni,37.16792918,6.28439071
5081442267,March des Fleurs,37.16768692,6.280413757
5081602679,Espace Les Palmiers,37.16672097,6.274073071
5081602680,U.N.F.M.,37.16683277,6.271209173
5081602681,U.N.F.M.,37.1670539,6.271217015
5081677395,Hay El Massira,37.14650169,6.347810793
5081677396,Hay El Massira,37.1466284,6.34741915
5081732232,Angle Sahraoui/Joudar,37.14972116,6.365372956
5081732233,Angle Sahraoui/Joudar,37.149554,6.365480431
5081736551,cole Abdelkarim Al Khatabi,37.15074222,6.363938768
5081736552,cole Abdelkarim Al Khatabi,37.15053624,6.363874006
5081741627,BIM Moulay Rachid,37.15268327,6.362347577
5081741628,BIM Moulay Rachid,37.15256936,6.362167033
5081756582,Fort Verte,37.1531461,6.360460685
5081756583,Groupe 4 Moulay Rachid,37.15240636,6.356741003
5081773956,Pharmacie Dokkala,37.1426046,6.356798133
5081781828,Cinma El Falah,37.14372481,6.344623894
5081781829,Cinma El Falah,37.14355793,6.34440385
5081797763,Pharmacie Dokkala,37.14283252,6.35673605
5081805192,Rsidence Fady,37.13430621,6.343373148
5081812209,Caf Planete House,37.13546026,6.346703002
5081812210,Caf Planete House,37.1356475,6.346554779
5081822684,Rsidence El Hamd,37.14002171,6.353137559
5081825500,Rsidences Salma,37.13069174,6.342057784
5081876414,Institut Tarik Ibn Ziad,37.11533194,6.323463603
5081876415,Institut Tarik Ibn Ziad,37.11546832,6.323590269
5081886621,Drijat,37.11825596,6.321520333
5081905646,Espace Kadissia,37.117056,6.323967433
5081905647,Espace Kadissia,37.1168851,6.324112718
5081905654,cole Driss Lahrizi,37.11840642,6.326219066
5081905655,cole Driss Lahrizi,37.11862784,6.326037884
5081908780,OFPPT Lahrizi,37.1202068,6.32860513
5081908781,OFPPT Lahrizi,37.12029784,6.328426952
5081959517,Morocco Mall,37.16347137,6.203260863
5081961377,cole La Prairie,37.16228172,6.247255198
5081971027,Lfarfara,37.12151979,6.195823995
5081971028,Lfarfara,37.12135583,6.195962078
5109328001,Mosque Salmia,37.11916767,6.34243005
5109328002,Mosque Salmia,37.11895673,6.342334731
5109328005,Caf Basma,37.11953885,6.340901005
5109328006,Caf Basma,37.11933774,6.340905849
5109336973,Pharmacie Abdelhadi,37.13796611,6.348495707
5109336974,Pharmacie Abdelhadi,37.13806473,6.348782178
5316750811,Attadamone,37.18983242,6.403031271
5316750812,Al Azhar,37.19018317,6.400040947
5316881639,Al Yassir,37.1796586,6.301004556
5316881640,Hpital Mohammed V,37.17805049,6.343780464
5316881641,Hpital Mohammed V,37.17804209,6.343901708
5316881642,Machroua,37.17411153,6.34045251
5316881643,Machroua,37.17412571,6.340602311
5316881644,Dar Laman,37.18072736,6.341354716
5316881666,Cinma Salam,37.19807075,6.385678608
5317283257,Place Marchal(Terminus),37.18063819,6.280990538
5318316724,Derb Moulay Chrif,37.17759437,6.328102307
5318316725,Auto cole Elkhayari,37.1757692,6.328816158
5318316726,Cinma Sada,37.17421357,6.329252021
5318393686,Laouina Lharra,37.18673242,6.262126128
5318393687,Mosque Badr,37.17971725,6.264069612
5318405311,Institut Sainte Dominique,37.15928526,6.242327959
5318405312,Clinique Rormandie,37.16759085,6.251602408
5319153968,Oued Al Makhazine,37.18120706,6.276678956
5327871967,Abou Dhar al-Ghifari,37.19523145,6.374889961
5327872002,Kissariat Hay Mohammadi,37.173003,6.332963988
5327872136,Derb Milan,37.15600368,6.317243689
5454030710,Clinique Princes,37.17318622,6.281891852
5484778296,Place Sidi Marouf,37.14790785,6.296174414
5486251484,Place de Mers Sultan,37.1732682,6.28312283
5497336413,Lalla Meriem - Cdt Khattabi,37.13843493,6.344614827
5497336414,Lalla Meriem - Cdt Khattabi,37.13834341,6.344589271
5497336418,Laboratoire Anhiche,37.15336306,6.336772299
5581760147,Clinique Ain Chock,37.13068174,6.297443229
5593149149,Gare Routire 2,37.16020618,6.308872475
5598766069,Parc Ligue Arabe,37.17557214,6.276523564
5599986587,Anoual,37.15262786,6.276265537
5599986588,L'Hermitage,37.15246602,6.282788834
5599986590,El Fida,37.14960177,6.292712533
5599986591,Place Sraghna,37.15312373,6.297415178
5599986592,Derb Sultan,37.15598855,6.303234477
5599986593,Hay el Farah,37.15559316,6.312047735
5599986595,Cimetire Achouhada,37.16119489,6.323049581
5599986596,Hay Adil,37.16422864,6.328826011
5599986597,Mdakra,37.16646011,6.333194822
5599986598,Carrires Centrales,37.17923674,6.332049778
5599986599,Dar Lamane,37.18048611,6.338522039
5599986600,Al Wifaq,37.18288355,6.356655907
5599986601,Al Aman,37.18681309,6.361350498
5599986602,Prfecture d'An-Seba,37.1900972,6.36393279
5599987244,Gare d'An-Seba,37.19605249,6.369067622
5599987245,Terminus Sidi Bernoussi,37.19919731,6.382466622
5604093021,Cas 1373,37.15462032,6.220768582
5620869930,Cinma Rif,37.18312071,6.284383753
5622993014,CNSS Dar Laman,37.18027203,6.338456246
5640550320,Clinique CNSS Bernoussi,37.20051124,6.390276889
5663957821,Cas 1411,37.21148354,6.405569054
5673668902,Hay Nassim,37.09795645,6.238885234
5685625712,Hay Zoubir,37.11967708,6.222824236
6008533287,Kissariat Hay Mohammadi,37.17087598,6.333502538
6128450133,Al Laymoun,37.11960784,6.238229303
6128450134,Lissasfa Terminus,37.11397142,6.234848963
6128450146,Lissasfa Terminus,37.11396771,6.234888296
6128450147,Al Laymoun,37.11959069,6.238249862
6204178204,Technoparc,37.12054664,6.264886938
6204178211,Technoparc,37.12032224,6.264823671
6315414385,,37.17469868,6.311660071
6429440057,El Fida,37.14963301,6.292685375
6429440058,Place Sraghna,37.15316992,6.297377791
6429440059,Derb Sultan,37.15603846,6.303218112
6429440060,Hay el Farah,37.15564737,6.312021743
6429440061,Cimetire Achouhada,37.16124513,6.323025125
6429440062,Hay Adil,37.16427992,6.328812956
6429440063,Mdakra,37.16652503,6.33314955
6429440064,Carrires Centrales,37.17928112,6.332034869
6429440065,Prfecture d'An-Seba,37.19007996,6.363898047
6429440066,Gare d'An-Seba,37.19608017,6.369033819
6429440586,Terminus Sidi Bernoussi,37.19923493,6.382452717
6429440611,Abou Dhar al-Ghifari,37.19527469,6.374865956
6429440694,Al Aman,37.18684284,6.361321491
6429440707,Al Wifaq,37.18292223,6.35663095
6429440745,Dar Lamane,37.18053574,6.338510024
6429440773,Kissariat Hay Mohammadi,37.17299192,6.332924971
6429440854,Derb Milan,37.15603779,6.317264575
6429440986,2 Mars,37.15247247,6.287627126
6429441007,L'Hermitage,37.15251196,6.282790728
6429441024,Anoual,37.15267549,6.276269454
6431898912,Facults - Route d'El Jadida,37.12246787,6.248029267
6650871379,Mosque Adarissa,37.09287741,6.260969806
6731741065,Dalila,37.21121845,6.362940738
6732077010,Lyce Abdelkhalek Torres,37.18046924,6.384156443
6750754683,Diar Essaada,37.17460409,6.370190675
6774160443,Bureau Police Anassi,37.17716555,6.397742618
6774160467,Anassi,37.17904271,6.401170332
6775146616,Handassa,37.15506049,6.236081284
6785837757,Commissariat Nassim,37.09946998,6.245908212
6785837759,Mosque Nassim,37.09721984,6.243024666
6786219308,Groupe Scolaire Kamel,37.20457749,6.399852963
6801982507,Madame Loula,37.1498625,6.198997042
6830515082,Terrain Larbi Zaouli,37.18423423,6.350277084
6840098137,Moulay Youssef(Hpital Sofi),37.18893824,6.268143305
6840210438,Moulay Youssef(Hpital Sofi),37.18903012,6.268398691
6967576266,Dar Laman,37.18086575,6.341337562
6967576269,CNSS Dar Laman,37.18041636,6.338411448
6967576279,Rsidences Alassil,37.17984825,6.334573476
6967588088,Carrires Centrales,37.17909065,6.331672095
9620619575,T.q.hopitaux,37.16110908,6.276312343
9621212209,Caf Flay,37.16476258,6.276449392
10126041763,Groupe 4 Moulay Rachid,37.15209507,6.356868505
10126367382,Nouakchott,37.17312011,6.286471478
10126367398,Sfax,37.17395276,6.289217954
10126367399,Sfax,37.17409699,6.289197455
10126400333,Place de la Victoire,37.17395932,6.291267013
10127198114,Casa Port,37.18478972,6.287889327
10127198115,Casa Port,37.18474483,6.287874801
10127198116,Mohamed Smiha,37.17917794,6.290974125
10127222017,Mohamed Smiha,37.17915449,6.290945947
10127222018,Place de la Victoire,37.17380664,6.291195274
10127222019,Place de la Victoire,37.17379066,6.291162074
10127222020,Zerktouni,37.17004728,6.293656379
10127222021,Zerktouni,37.17010319,6.293673356
10127222022,Habous,37.16351701,6.298586963
10127222023,Habous,37.16349754,6.298623058
10127222024,Garage Allal,37.16024965,6.30011103
10127222025,Garage Allal,37.16030782,6.30012324
10127222026,Derb Tolba,37.15496098,6.302330525
10127222027,Derb Tolba,37.15496718,6.302362377
10127222028,Abou Chouaib Doukkali,37.14452865,6.304396074
10127222029,Abou Chouaib Doukkali,37.14452303,6.304365697
10127222030,Derb Chorfa,37.1497131,6.303531865
10127222031,Derb Chorfa,37.14978232,6.303565743
10127222032,Ifriquia,37.13701352,6.306498537
10127222033,Ifriquia,37.13699762,6.306438305
10127222034,Dar Touzani,37.13038436,6.312259407
10127222035,Dar Touzani,37.13035923,6.312189918
10127222037,Mohammed VI,37.12452384,6.317598671
10127222038,,37.1272218,6.321473298
10127222039,,37.12731757,6.321323678
10127222040,El Allam-El Harti,37.1435606,6.343467879
10127222041,El Allam-El Harti,37.14357518,6.343432393
10127222042,Essahraoui,37.13855573,6.348222061
10127222043,Essahraoui,37.13855938,6.348276887
10127222044,Avenue du 10 Mars 1982,37.13412225,6.345288718
10127222045,Avenue du 10 Mars 1982,37.1341241,6.345349794
10127222046,Hay El Wahda,37.12617497,6.347230428
10127222047,Hay El Wahda,37.12621577,6.347205804
10127222048,Lalla Meriem,37.13974404,6.338186998
10127222049,Lalla Meriem,37.13971189,6.33822013
10127222050,Jardin Alesco,37.13258783,6.328635637
10127222051,Jardin Alesco,37.13257307,6.328674935
10162034998,Hammam Skoura,37.1509311,6.216258726
10162034999,Hammam Skoura,37.15092837,6.216043009
10162035000,Plage Lalla Meriem,37.19044234,6.243638803
10162035001,Plage Lalla Meriem,37.19030372,6.24378481
10162043722,Phare d'el Hank,37.19353915,6.251381484
10162043723,Phare d'el Hank,37.19370994,6.251483098
10162043729,Promenade maritime,37.19110215,6.256295432
10162043731,Promenade maritime,37.19089819,6.256227108
10162043732,Derb Loubila,37.19154309,6.264431897
10162043733,Derb Loubila,37.1913491,6.264733824
10162043734,Marina,37.19314905,6.279575628
10162043735,Marina,37.19300562,6.279406603
10162043738,Mosque Ould el-Hamra,37.1893268,6.281765015
10162043739,Mosque Ould el-Hamra,37.18936353,6.281957648
10162043753,Gare Casa-Port,37.18624621,6.285778411
10162043754,Gare Casa-Port,37.1863912,6.285913822
10162128101,Jardin Al Mostakbel,37.10238485,6.252533241
10162128102,Jardin Al Mostakbel,37.10242464,6.252258527
10162128103,Residence Bachkou,37.11209582,6.256362157
10162128104,Residence Bachkou,37.11215617,6.256116642
10162128105,Carrefour Market,37.11778433,6.259432155
10162128106,Carrefour Market,37.11760387,6.259675701
10163969091,Camelia,37.11975263,6.237682493
10163969092,Camelia,37.11939042,6.237551935
10164017133,Sicotrem,37.11020124,6.239352057
10164017134,Sicotrem,37.11011559,6.239548015
10164017137,Oued Nassim,37.09987812,6.239316037
10164017139,Azbane,37.11520525,6.240591573
10164017140,Azbane,37.11524823,6.24036404
10164017141,Boulevard des Facults,37.12180662,6.22809903
10164017142,Groupe Scolaire Al Amjad,37.12268585,6.22981156
10164169860,clinique alanddalous,37.18307953,6.247942942
10164169861,clinique alanddalous,37.18310312,6.248205001
10164169862,Souk Lahjajma,37.1808853,6.252124108
10164169864,Rsidence Loubna II,37.18404751,6.257646824
10164169865,Cinma Verdun,37.18179381,6.275172929
10164169866,Place Concorde,37.18231472,6.278493508
10164174124,Aswak Assalam Ouled Ziane,37.16697521,6.304924225
10164174125,Aswak Assalam Ouled Ziane,37.16653724,6.304768469
10164174126,Ofppt Ain Borja,37.16370171,6.308200233
10164174127,Ofppt Ain Borja,37.16401812,6.30850124
10164174144,Ptt Hay El Amal,37.15142869,6.308106642
10164174145,Ptt Hay El Amal,37.15123708,6.30801093
10164174146,Collge Zineb Nefzawia,37.14621448,6.311083185
10164174147,Collge Zineb Nefzawia,37.14620432,6.310964295
10164174148,Complexe Educative Hassan II,37.14191908,6.311181849
10164174149,Complexe Educative Hassan II,37.14189061,6.310989294
10164174150,Wafa Assurances,37.12461001,6.317970725
10164174151,Wafa Assurances,37.12480035,6.317851478
10164174152,Lyce Al-Akhyar,37.12814133,6.322435281
10164174153,Lyce Al-Akhyar,37.12810077,6.322776929
10164174154,Cimetire De Sbata,37.12921162,6.332225929
10164174155,Cimetire De Sbata,37.12904977,6.332062593
10164420474,13me Arrondissement,37.15892507,6.251452914
10164420475,13me Arrondissement,37.15883816,6.251268291
10164420477,Hay El Hana,37.1562434,6.234030264
10164519425,Mosque Riad Oulfa,37.13865132,6.21140598
10166797920,Chateau El Quds,37.19793707,6.390462741
10166797921,Chateau El Quds,37.19774396,6.390553792
10166797922,Hospital Al Mansour,37.19587498,6.387191613
10166797923,Hospital Al Mansour,37.1960963,6.387103315
10166812261,Usine Tide,37.2043944,6.385391629
10166812262,Usine Tide,37.20401004,6.384057315
10166812485,Place Ahmed Mekouar,37.20258602,6.360154216
10166812500,Protection civil,37.19425352,6.344434197
10166812501,Lyce Baroudi,37.19226199,6.341937825
10166812502,Prison Okacha,37.19579545,6.337700756
10166812503,Lesieur,37.19375017,6.333494248
10166812504,Ancien Commissariat An-Sebaa,37.19800026,6.330444642
10166812505,Astral,37.19592871,6.326553885
10166812506,Maroc Stylo,37.19341371,6.321599634
10166812507,Maroc Stylo,37.19316949,6.321575247
10166812508,Espace Marina,37.19131916,6.317460026
10166812509,Espace Marina,37.19114572,6.317606436
10166812510,Pharmacie Al Bouchra,37.18871442,6.312395644
10166812511,Pharmacie Al Bouchra,37.18847965,6.312437459
10166812527,Pharmacie Nassim,37.18701259,6.309104308
10166812528,Pharmacie Nassim,37.18682267,6.309198404
10166812529,Station Emile Zola,37.18334796,6.306064979
10166999057,Ecole Ibnou Katir,37.08681615,6.247541619
10166999058,Ecole Ibnou Katir,37.08700064,6.24734089
10166999059,Socowel,37.08959926,6.248352255
10166999060,Socowel,37.08962942,6.248137643
10166999061,Hay Najah,37.0906288,6.252705974
10166999062,Res.dandoun,37.09178946,6.257718667
10166999151,Ppinire De L'Ourika,37.09299084,6.269607637
10166999154,Ecole Ibnou Katir,37.09992492,6.271271759
10166999155,Avenue Adohha,37.10012823,6.271215014
10166999156,Jnane Californie,37.10459014,6.285196998
10166999157,Jnane Californie,37.10474086,6.285047672
10166999160,Anwar Californie,37.10889747,6.28892348
10166999161,Omaria,37.11308917,6.292120385
10166999162,Bd Tichka,37.11292116,6.295677609
10167184384,Cite Cheminot,37.18657062,6.32821524
10167184385,Cite Cheminot,37.18677722,6.328286165
10167455414,Wilaya,37.17597825,6.281072444
10167455855,Rsidence Abwab Rabia,37.1420939,6.232475354
10167455856,Rsidence Abwab Rabia,37.1423402,6.232197654
10167669315,Bd Fatima Zeroual,37.1030437,6.304016063
10167875435,Mosque Azhar,37.12692858,6.211321246
10167875436,Mosque Azhar,37.12679251,6.211118482
10167961097,Stade Pre-Jgo,37.13839982,6.253248454
10167961266,Gare Routire Ouled Ziane,37.15748171,6.310695532
10167961267,Gare Routire Ouled Ziane,37.15765656,6.31118044
10169897458,Caserne Des F.A.R.,37.20660014,6.429128148
